benchmark,horizon_days,strike,clean_call,noise,observed_call
lognormal,180,5200.985667221226,908.8563327384863,-0.48233818968152664,908.3739945488048
lognormal,180,5255.409969428779,863.9904280563487,-0.18612715778553857,863.8043008985632
lognormal,180,5309.834271636331,820.113507467945,-0.2105884175312892,819.9029190504137
lognormal,180,5364.258573843885,777.2840581014707,0.4279312596399337,777.7119893611107
lognormal,180,5418.682876051436,735.5575234686312,-0.04755202796730773,735.5099714406639
lognormal,180,5473.107178258989,694.9856732630496,-0.40581401845036646,694.5798592445993
lognormal,180,5527.531480466542,655.6160266318602,0.12686755959256035,655.7428941914528
lognormal,180,5581.955782674095,617.4913397113901,0.23952920441540726,617.7308689158054
lognormal,180,5636.380084881647,580.6491662881986,0.045109803086787026,580.6942760912854
lognormal,180,5690.8043870892,545.121498347442,-0.15120441736737444,544.9702939300746
lognormal,180,5745.228689296752,510.93449108431287,-0.24368109984383435,510.690809984469
lognormal,180,5799.652991504305,478.10827476033046,-0.45257862737246624,477.655696132958
lognormal,180,5854.077293711857,446.65685365754507,0.0640594839638482,446.7209131415089
lognormal,180,5908.501595919411,416.5880903844786,0.12075815917937016,416.708848543658
lognormal,180,5962.925898126963,387.90377197142834,0.489728200035321,388.39350017146364
lognormal,180,6017.350200334516,360.59975260163674,0.25336160444363975,360.85311420608036
lognormal,180,6071.774502542068,334.66616648853096,-0.17481912733674443,334.49134736119424
lognormal,180,6126.198804749621,310.08770334575047,0.03936303427173682,310.1270663800222
lognormal,180,6180.623106957174,286.8439381125331,0.47728455072636333,287.3212226632595
lognormal,180,6235.047409164726,264.9097060887684,-0.2197337926052031,264.6899722961632
lognormal,180,6289.471711372278,244.25551438902858,0.3526273248730951,244.60814171390166
lognormal,180,6343.896013579832,224.84798062359232,0.025179561333963818,224.8731601849263
lognormal,180,6398.320315787385,206.65028993135365,0.21982354430930118,206.87011347566295
lognormal,180,6452.744617994937,189.62266189524098,-0.1807373625260975,189.4419245327149
lognormal,180,6507.168920202489,173.72281943346684,-0.07892384842257694,173.64389558504425
lognormal,180,6561.5932224100425,158.90645244683697,-0.01659487648506519,158.8898575703519
lognormal,180,6616.017524617594,145.12766978082686,-0.2692759780271837,144.85839380279967
lognormal,180,6670.441826825147,132.3394339001386,0.4165387199669556,132.75597262010555
lognormal,180,6724.8661290327,120.49397354398593,-0.17277622677907456,120.32119731720685
lognormal,180,6779.2904312402525,109.54317050631471,-0.23428813985179053,109.30888236646292
lognormal,180,6833.714733447804,99.43891754393917,0.18251382957165774,99.62143137351083
lognormal,180,6888.1390356553575,90.13344523790761,0.2620004290608947,90.3954456669685
lognormal,180,6942.563337862911,81.57961640380154,0.18795147932028078,81.76756788312181
lognormal,180,6996.9876400704625,73.73118735336561,-0.4592568899040492,73.27193046346156
lognormal,180,7051.411942278015,66.54303594424618,0.30071116858837144,66.84374711283456
lognormal,180,7105.836244485568,59.97135691150845,-0.13306042828707665,59.83829648322138
lognormal,180,7160.260546693121,53.97382545156472,0.4670317614002769,54.440857212965
lognormal,180,7214.6848489006725,48.509730426126566,0.3627836317340086,48.87251405786058
lognormal,180,7269.109151108226,43.54007887303362,0.20553136004470574,43.745610233078324
lognormal,180,7323.5334533157775,39.02767375596079,0.2997982414556265,39.32747199741642
lognormal,180,7377.95775552333,34.9371670613383,-0.19110190325383147,34.74606515808447
lognormal,180,7432.382057730883,31.235090464221628,-0.39139804937980793,30.84369241484182
lognormal,180,7486.806359938437,27.889865842168092,-0.17668699264630106,27.713178849521793
lognormal,180,7541.230662145989,24.871797924295606,-0.3797172816993809,24.492080642596225
lognormal,180,7595.654964353543,22.153051328835943,0.0783064003380648,22.231357729174007
lognormal,180,7650.079266561094,19.707614173559307,0.280519271538327,19.988133445097635
lognormal,180,7704.503568768647,17.51125034617678,-0.31987796040008143,17.1913723857767
lognormal,180,7758.927870976198,15.54144240252191,0.07504461325647871,15.616487015778388
lognormal,180,7813.352173183752,13.77732692469337,0.3982949942478783,14.175621918941248
lognormal,180,7867.776475391304,12.199624024681611,0.2887329768624145,12.488357001544026
lognormal,180,7922.200777598858,10.790562525846411,-0.2137959270390004,10.57676659880741
lognormal,180,7976.625079806411,9.53380219897491,0.19442418932420769,9.728226388299118
lognormal,180,8031.049382013963,8.41435427488446,-0.33621705283447423,8.078137222049985
lognormal,180,8085.473684221515,7.418501304450672,0.2851871852821951,7.703688489732867
lognormal,180,8139.897986429067,6.533717291759814,0.45294905833770327,6.986666350097517
lognormal,180,8194.32228863662,5.74858888854628,-0.03329098067276315,5.715297907873516
lognormal,180,8248.746590844174,5.05273830946939,-0.13541718905913058,4.91732112041026
lognormal,180,8303.170893051725,4.436748508957152,-0.37670354475139867,4.060044964205753
lognormal,180,8357.595195259279,3.8920910518405805,-0.18667549501746927,3.705415556823111
lognormal,180,8412.01949746683,3.411057012028593,0.28893833272998615,3.699995344758579
lognormal,180,8466.443799674384,2.9866911459940724,-0.3762404640061622,2.6104506819879103
lognormal,180,8520.868101881935,2.6127295106391557,0.2864754103729744,2.8992049210121302
lognormal,180,8575.292404089489,2.283540627759038,-0.2264528280382221,2.057087799720816
lognormal,180,8629.716706297042,1.9940702393337446,-0.4320615340183823,1.5620087053153622
lognormal,240,4066.389066287289,1981.8534715017522,-0.1820615789134864,1981.6714099228386
lognormal,240,4129.921207625446,1920.520785319252,0.14670636790243696,1920.6674916871543
lognormal,240,4193.453348963604,1859.3460431379654,-0.35969423473198137,1858.9863489032334
lognormal,240,4256.985490301761,1798.3639544193356,-0.38550494919515566,1797.9784494701405
lognormal,240,4320.517631639918,1737.614141826878,-0.25848133400534945,1737.3556604928726
lognormal,240,4384.049772978075,1677.1412721402176,0.19808347498621204,1677.3393556152037
lognormal,240,4447.581914316233,1616.995085968344,-0.4050835233114978,1616.5900024450325
lognormal,240,4511.1140556543905,1557.2303159641524,-0.4363404712408132,1556.7939754929116
lognormal,240,4574.646196992548,1497.9064867778616,-0.2706220047895981,1497.635864773072
lognormal,240,4638.178338330706,1439.0875939553107,-0.07422903665493796,1439.0133649186557
lognormal,240,4701.710479668863,1380.8416631891978,0.22650642837041923,1381.0681696175682
lognormal,240,4765.24262100702,1323.2401955577225,-0.12782616341128805,1323.1123693943111
lognormal,240,4828.774762345178,1266.3575084291897,0.4274914561965698,1266.7849998853862
lognormal,240,4892.306903683335,1210.269985382496,0.328243451512528,1210.5982288340085
lognormal,240,4955.839045021492,1155.0552516284833,-0.1450806508361856,1154.910170977647
lognormal,240,5019.37118635965,1100.7912938870395,0.4746784190137494,1101.2659723060533
lognormal,240,5082.903327697807,1047.5555453916186,0.40988878168366527,1047.9654341733024
lognormal,240,5146.435469035964,995.4239576104928,-0.30174066920226594,995.1222169412906
lognormal,240,5209.967610374121,944.4700803891283,0.27692709847915076,944.7470074876074
lognormal,240,5273.499751712279,894.7641715652844,0.1482667111788305,894.9124382764633
lognormal,240,5337.031893050436,846.3723557568192,0.1689018911948459,846.541257648014
lognormal,240,5400.564034388593,799.3558500670433,0.32599133140746306,799.6818413984507
lognormal,240,5464.096175726751,753.7702720094185,0.46295241953338095,754.2332244289519
lognormal,240,5527.6283170649085,709.6650421492568,-0.06663714033712798,709.5984050089197
lognormal,240,5591.160458403066,667.082890926562,0.353065696875972,667.435956623438
lognormal,240,5654.692599741224,626.0594759902428,-0.015430489104604872,626.0440455011383
lognormal,240,5718.224741079381,586.623113260548,0.3063258690081627,586.9294391295563
lognormal,240,5781.756882417538,548.7946219514979,-0.23770298210075236,548.5569189693972
lognormal,240,5845.289023755696,512.5872810202363,0.07880400167113644,512.6660850219075
lognormal,240,5908.821165093853,478.00689203849197,0.36657781010665846,478.37346984859863
lognormal,240,5972.35330643201,445.0519413567972,0.012640489240209107,445.0645818460374
lognormal,240,6035.885447770168,413.7138526893327,0.07704504995279815,413.7908977392855
lognormal,240,6099.417589108325,383.9773199027386,-0.2875551152869521,383.6897647874516
lognormal,240,6162.949730446482,355.8207088458912,-0.24171704285824036,355.578991803033
lognormal,240,6226.48187178464,329.2165164953781,-0.12128675463501071,329.09522974074304
lognormal,240,6290.014013122797,304.1318754871281,-0.08346267991257961,304.0484128072155
lognormal,240,6353.546154460954,280.529092223459,-0.354260430050108,280.1748317934089
lognormal,240,6417.078295799112,258.36620714521496,0.21691239118254213,258.5831195363975
lognormal,240,6480.610437137269,237.5975663954132,0.4828767923717726,238.08044318778497
lognormal,240,6544.1425784754265,218.17439492682206,0.4971963389029094,218.67159126572497
lognormal,240,6607.6747198135845,200.0453620745766,-0.350865856552802,199.69449621802377
lognormal,240,6671.206861151742,183.15713168157026,0.38380035634442333,183.5409320379147
lognormal,240,6734.739002489899,167.45488998740916,-0.4603837608262702,166.9945062265829
lognormal,240,6798.271143828057,152.88284563402658,0.49253416574058095,153.37537979976716
lognormal,240,6861.803285166213,139.38469727004622,-0.447235564664627,138.9374617053816
lognormal,240,6925.335426504371,126.90406532444194,-0.1009188107105361,126.8031465137314
lognormal,240,6988.867567842529,115.38488554584546,0.4920339533874688,115.87691949923293
lognormal,240,7052.399709180686,104.77176285009978,0.2277603944081531,104.99952324450793
lognormal,240,7115.931850518843,95.0102848731708,0.1566594658175059,95.16694433898832
lognormal,240,7179.463991857001,86.04729538171341,0.4112106932905124,86.45850607500392
lognormal,240,7242.996133195157,77.83112834556573,-0.30967399064988943,77.52145435491585
lognormal,240,7306.528274533315,70.31180402497614,0.24770377561973367,70.55950780059588
lognormal,240,7370.060415871473,63.44118887277625,0.2629402858814217,63.70412915865767
lognormal,240,7433.59255720963,57.173121402866286,0.3784985016777086,57.551619904544
lognormal,240,7497.124698547787,51.463506437677665,0.36235633620304764,51.825862773880715
lognormal,240,7560.656839885944,46.27038032648386,-0.05883876385765663,46.2115415626262
lognormal,240,7624.188981224102,41.55394983213637,-0.43881840298692587,41.11513142914944
lognormal,240,7687.72112256226,37.276607424932195,0.17980972985852128,37.456417154790714
lognormal,240,7751.253263900418,33.40292570807378,-0.16343156897033972,33.23949413910344
lognormal,240,7814.785405238575,29.899633638368925,0.033994115025185456,29.93362775339411
lognormal,240,7878.317546576732,26.735577107069332,-0.2775823029755672,26.457994804093765
lognormal,240,7941.849687914888,23.88166631710118,-0.29636891783748676,23.58529739926369
lognormal,240,8005.381829253046,21.31081224165382,-0.49822453424843416,20.812587707405388
lognormal,240,8068.913970591204,18.99785428186857,-0.2330043464435284,18.76484993542504
lognormal,240,8132.446111929362,16.919481064066844,-0.07155660615887016,16.847924457907972
lognormal,240,8195.978253267518,15.054146134603144,-0.25172880538880693,14.802417329214338
lognormal,240,8259.510394605675,13.38198012736666,0.01891887527795333,13.400899002644612
lognormal,240,8323.042535943832,11.884700798787321,0.278451739181407,12.163152537968728
lognormal,240,8386.57467728199,10.545522150765692,-0.34693960073124297,10.198582550034448
lognormal,240,8450.106818620148,9.34906369557001,-0.42094763632525845,8.92811605924475
lognormal,240,8513.638959958305,8.281260760082745,0.0019309875046183977,8.283191747587363
lognormal,240,8577.171101296462,7.329276581059318,-0.18321851578649517,7.146058065272823
lognormal,240,8640.70324263462,6.481416809016807,0.22403194302917306,6.70544875204598
lognormal,240,8704.235383972777,5.7270469164301545,-0.3721315771475002,5.3549153392826545
lognormal,240,8767.767525310934,5.056512896104977,-0.07577792568384989,4.980734970421127
lognormal,240,8831.299666649093,4.461065537789608,0.421767234364409,4.882832772154017
lognormal,240,8894.83180798725,3.9327884848729298,-0.39037844976986535,3.5424100351030643
lognormal,240,8958.363949325407,3.464530197866516,0.16381034923730342,3.6283405471038193
lognormal,240,9021.896090663564,3.0498398866378835,0.1331919864009894,3.183031873038873
lognormal,240,9085.428232001721,2.6829074183134693,-0.060852138002869594,2.6220552803105996
lognormal,240,9148.960373339878,2.3585071616262283,0.2635089956920261,2.6220161573182543
lognormal,300,3892.3340888214566,2161.744883454342,-0.45375722751669156,2161.2911262268253
lognormal,300,3964.1419274260943,2092.898196080005,-0.21293205420119077,2092.685264025804
lognormal,300,4035.949766030733,2024.2448289961058,0.4899753229348687,2024.7348043190407
lognormal,300,4107.757604635371,1955.8288395344466,-0.3775025921952866,1955.4513369422514
lognormal,300,4179.565443240009,1887.700524625679,0.05444677242471441,1887.7549713981036
lognormal,300,4251.373281844647,1819.9165040076828,0.21289921752492635,1820.1294032252076
lognormal,300,4323.181120449285,1752.5396539093476,0.3760095450658515,1752.9156634544136
lognormal,300,4394.988959053922,1685.6388812765558,0.22509902832509843,1685.863980304881
lognormal,300,4466.7967976585605,1619.2887346097268,-0.017447632487528675,1619.2712869772392
lognormal,300,4538.604636263199,1553.5688537820188,-0.3059646443429772,1553.2628891376758
lognormal,300,4610.412474867837,1488.563267452023,0.031178671030671068,1488.5944461230536
lognormal,300,4682.220313472475,1424.3595525400506,0.09373771843508216,1424.4532902584856
lognormal,300,4754.028152077112,1361.0478754071828,-0.057229141192269406,1360.9906462659906
lognormal,300,4825.83599068175,1298.7199386223556,0.2761340584433639,1298.996072680799
lognormal,300,4897.643829286389,1237.4678603531984,0.11703810902711198,1237.5848984622255
lognormal,300,4969.451667891026,1177.3830153724693,0.40548059074222564,1177.7884959632115
lognormal,300,5041.259506495665,1118.5548674070892,-0.3574898657301706,1118.197377541359
lognormal,300,5113.067345100302,1061.069822111439,0.04904370522957935,1061.1188658166686
lognormal,300,5184.87518370494,1005.0101284185812,0.39269333005407725,1005.4028217486352
lognormal,300,5256.6830223095785,950.4528535566201,-0.22996807657250296,950.2228854800476
lognormal,300,5328.490860914216,897.4689537890044,-0.2450315849023712,897.2239222041021
lognormal,300,5400.298699518855,846.1224591431614,0.05473829010660047,846.177197433268
lognormal,300,5472.106538123492,796.4697862341018,-0.35958554879117,796.1102006853106
lognormal,300,5543.91437672813,748.5591889655007,0.2810038909350361,748.8401928564357
lognormal,300,5615.722215332768,702.4303525839982,-0.33916101329252635,702.0911915707057
lognormal,300,5687.530053937406,658.1141324336782,-0.4986591696438655,657.6154732640343
lognormal,300,5759.337892542045,615.6324349421748,-0.23337011380430994,615.3990648283705
lognormal,300,5831.145731146682,574.9982349724614,0.1269782543986595,575.1252132268601
lognormal,300,5902.95356975132,536.2157207699856,-0.33795243692477284,535.8777683330609
lognormal,300,5974.761408355958,499.28055536923375,-0.25006400347573443,499.030491365758
lognormal,300,6046.569246960596,464.1802415149309,-0.43671681940928153,463.7435246955216
lognormal,300,6118.377085565235,430.89457589572294,0.07247459364978737,430.96705048937275
lognormal,300,6190.184924169872,399.3961777564027,0.15385795279859893,399.5500357092013
lognormal,300,6261.99276277451,369.6510767069226,0.31356906412215635,369.96464577104473
lognormal,300,6333.800601379149,341.61934472934126,-0.30774354874799226,341.3116011805933
lognormal,300,6405.608439983786,315.2557579362583,-0.3117888214788368,314.94396911477946
lognormal,300,6477.416278588425,290.51047449107637,-0.0564949435749833,290.4539795475014
lognormal,300,6549.224117193062,267.3297161957487,-0.22759086879597912,267.1021253269527
lognormal,300,6621.0319557977,245.6564425211095,0.3391305704859683,245.99557309159547
lognormal,300,6692.839794402337,225.4310072384833,0.2599143314562037,225.6909215699395
lognormal,300,6764.647633006975,206.59178925409537,-0.3109863081720856,206.28080294592328
lognormal,300,6836.4554716116145,189.07579070190513,-0.10256507714137242,188.97322562476376
lognormal,300,6908.263310216252,172.81919677478186,-0.32117807494631767,172.49801869983554
lognormal,300,6980.07114882089,157.75789313492987,0.23404467644225857,157.99193781137214
lognormal,300,7051.878987425529,143.82793801586945,-0.42701673959265796,143.4009212762768
lognormal,300,7123.686826030166,130.9659872906418,0.4365720792894884,131.40255936993128
lognormal,300,7195.494664634804,119.10967182122454,0.17442706352539705,119.28409888474994
lognormal,300,7267.302503239442,108.19792731501389,0.42250002710021595,108.6204273421141
lognormal,300,7339.11034184408,98.17127769304045,-0.1450038633703713,98.02627382967007
lognormal,300,7410.918180448717,88.97207362305414,-0.09974033243406621,88.87233329062008
lognormal,300,7482.726019053355,80.54468839345486,0.05734481838585159,80.60203321184072
lognormal,300,7554.533857657994,72.8356737088476,0.07935590648333146,72.91502961533092
lognormal,300,7626.341696262632,65.79387828390986,0.3172465116181099,66.11112479552797
lognormal,300,7698.149534867271,59.370532310046315,0.48752653775823374,59.85805884780455
lognormal,300,7769.957373471908,53.51930098004141,0.007623406601195981,53.526924386642605
lognormal,300,7841.765212076546,48.19631029126526,0.29779729526756915,48.494107586532834
lognormal,300,7913.573050681183,43.36014831934011,-0.11055542255117479,43.24959289678894
lognormal,300,7985.3808892858215,38.97184507255133,0.28125874397896844,39.2531038165303
lognormal,300,8057.188727890459,34.994833912931256,-0.18512198293720605,34.80971192999405
lognormal,300,8128.996566495097,31.394897372655407,-0.481746907824233,30.913150464831173
lognormal,300,8200.804405099734,28.140100012535015,-0.38810633834486896,27.751993674190146
lognormal,300,8272.612243704374,25.200710770917965,0.022132381985118688,25.222843152903085
lognormal,300,8344.42008230901,22.549117042707906,0.1566287188318387,22.705745761539745
lognormal,300,8416.22792091365,20.159732515367637,-0.21155236931181487,19.948180146055822
lognormal,300,8488.035759518289,18.008900576416863,0.3051005191710411,18.314001095587905
lognormal,300,8559.843598122925,16.07479489899731,-0.10631150463424022,15.968483394363071
lognormal,300,8631.651436727563,14.337318611730495,-0.3896800813789224,13.947638530351574
lognormal,300,8703.459275332201,12.77800326868504,-0.484952023523192,12.293051245161848
lognormal,300,8775.26711393684,11.379908656612912,0.3415064784310148,11.721415135043927
lognormal,300,8847.074952541476,10.127524310848628,0.4409978440999598,10.568522154948587
lognormal,300,8918.882791146114,9.00667345915835,-0.28446834846054525,8.722205110697804
lognormal,300,8990.690629750754,8.004419974653572,0.40749677871877255,8.411916753372346
lognormal,300,9062.49846835539,7.108978794632435,-0.41297917852240906,6.695999616110026
lognormal,300,9134.30630696003,6.309630151583576,0.16649121770797604,6.476121369291552
lognormal,300,9206.114145564668,5.596637865089917,-0.056428286873156375,5.540209578216761
lognormal,300,9277.921984169305,4.961171858318409,-0.34654939242451055,4.614622465893898
lognormal,300,9349.729822773943,4.395234989420359,0.23671742042818233,4.631952409848542
lognormal,300,9421.537661378581,3.8915942256288716,0.133218360971597,4.0248125866004685
lognormal,300,9493.34549998322,3.4437161352410897,0.005327776689982189,3.4490439119310716
lognormal,300,9565.153338587856,3.0457066290936794,-0.05794026382095574,2.9877663652727238
lognormal,300,9636.961177192496,2.6922548476821433,0.18787828778503968,2.880133135467183
lognormal,365,3731.31033879012,2327.5055135956545,0.12988239993477635,2327.635395995589
lognormal,365,3811.453373183676,2251.2363392256175,-0.017037692601122978,2251.2193015330163
lognormal,365,3891.5964075772313,2175.2004375696633,0.22370294874752772,2175.4241405184107
lognormal,365,3971.739441970786,2099.4528847559072,-0.11376760166500166,2099.339117154242
lognormal,365,4051.8824763643415,2024.0565357012856,-0.3864884618315588,2023.670047239454
lognormal,365,4132.025510757897,1949.0820104821082,-0.44803635283884724,1948.6339741292693
lognormal,365,4212.168545151452,1874.6074678934242,-0.46387554103894213,1874.1435923523852
lognormal,365,4292.311579545008,1800.7181597052377,0.20461934667281723,1800.9227790519105
lognormal,365,4372.454613938563,1727.5057685459806,-0.30126966026458146,1727.204498885716
lognormal,365,4452.597648332118,1655.067541594687,-0.2039410930038461,1654.8636005016833
lognormal,365,4532.740682725674,1583.505240797012,-0.45278913201217197,1583.0524516649998
lognormal,365,4612.883717119229,1512.923937674565,-0.47606868286386317,1512.4478689917012
lognormal,365,4693.026751512785,1443.4306866205043,-0.15308680865107804,1443.2775998118532
lognormal,365,4773.16978590634,1375.133114639878,0.2714826526102867,1375.4045972924882
lognormal,365,4853.312820299895,1308.137967701115,-0.09017612245654005,1308.0477915786585
lognormal,365,4933.45585469345,1242.549654234972,0.0254783322627683,1242.5751325672347
lognormal,365,5013.598889087006,1178.4688249730716,0.08753960587626042,1178.556364578948
lognormal,365,5093.741923480561,1115.9910254668898,0.036769556936475434,1116.0277950238262
lognormal,365,5173.8849578741165,1055.2054535365273,-0.4613841513163076,1054.744069385211
lognormal,365,5254.027992267672,996.1938488692485,0.1517918922358118,996.3456407614843
lognormal,365,5334.171026661227,939.0295363357045,0.015797874111605825,939.0453342098161
lognormal,365,5414.314061054783,883.7766386253061,0.1830917436047208,883.9597303689108
lognormal,365,5494.457095448338,830.4894678061946,0.4877716761029208,830.9772394822976
lognormal,365,5574.600129841893,779.2120996390377,-0.35502319748237,778.8570764415553
lognormal,365,5654.743164235449,729.9781291237837,0.051660847149337275,730.029789970933
lognormal,365,5734.886198629004,682.8106009929802,-0.30468832445643723,682.5059126685237
lognormal,365,5815.029233022559,637.7221047952366,-0.24138637272950292,637.4807184225072
lognormal,365,5895.172267416115,594.7150209027159,0.16732271779505636,594.8823436205109
lognormal,365,5975.31530180967,553.7819012505106,-0.4197579900622963,553.3621432604483
lognormal,365,6055.458336203225,514.9059668610239,0.38573592490043984,515.2917027859244
lognormal,365,6135.601370596782,478.0617031813117,0.16177863075342258,478.22348181206513
lognormal,365,6215.744404990337,443.21553390155304,0.22224725111337085,443.4377811526664
lognormal,365,6295.887439383892,410.32655414862666,0.3986032708909656,410.72515741951764
lognormal,365,6376.030473777448,379.34730467045165,0.3557819658116813,379.7030866362633
lognormal,365,6456.173508171002,350.22456975080877,0.44517900588432846,350.6697487566931
lognormal,365,6536.3165425645575,322.9001830275406,0.15345502072507156,323.05363804826567
lognormal,365,6616.459576958113,297.311827040181,-0.008379896825065902,297.3034471433559
lognormal,365,6696.602611351668,273.39381412430043,-0.004854713734560923,273.38895941056586
lognormal,365,6776.745645745224,251.07783812569824,-0.27707865187543845,250.8007594738228
lognormal,365,6856.888680138778,230.29368826514178,-0.15293784765877427,230.14075041748302
lognormal,365,6937.031714532333,210.9699182908132,0.11409345298640805,211.0840117437996
lognormal,365,7017.174748925889,193.0344657691703,0.06727699477313098,193.10174276394343
lognormal,365,7097.317783319444,176.41521795351673,-0.35688584736337914,176.05833210615336
lognormal,365,7177.460817713,161.04052211068392,-0.06181207072481032,160.9787100399591
lognormal,365,7257.603852106556,146.83963946572317,0.2975169267926596,147.13715639251583
lognormal,365,7337.746886500111,133.74314303536448,0.0037342708376884026,133.74687730620218
lognormal,365,7417.889920893666,121.68326056263618,-0.12901213796674582,121.55424842466944
lognormal,365,7498.032955287222,110.59416454145935,0.1693077092323012,110.76347225069165
lognormal,365,7578.175989680777,100.41221193959211,0.441434904210776,100.85364684380289
lognormal,365,7658.319024074333,91.07613670185742,-0.4663264200592495,90.60981028179818
lognormal,365,7738.462058467889,82.52719845622903,0.3867565599161594,82.9139550161452
lognormal,365,7818.605092861444,74.70929106740334,0.15602925133300594,74.86532031873635
lognormal,365,7898.748127254999,67.56901480055262,0.07935411790263736,67.64836891845526
lognormal,365,7978.891161648554,61.05571588708642,-0.4391363551740979,60.61657953191232
lognormal,365,8059.034196042109,55.1214972385809,0.1287903259115053,55.2502875644924
lognormal,365,8139.177230435665,49.72120394841181,-0.1866519301877515,49.53455201822406
lognormal,365,8219.32026482922,44.81238706554967,0.34791142641307893,45.16029849196275
lognormal,365,8299.463299222776,40.35524893297048,-0.15564322058674807,40.199605712383736
lognormal,365,8379.60633361633,36.31257316454139,0.030176450519526443,36.34274961506092
lognormal,365,8459.749368009885,32.649642097949425,0.49202740048104887,33.141669498430474
lognormal,365,8539.89240240344,29.334144315086917,-0.3617847519420687,28.97235956314485
lognormal,365,8620.035436796996,26.336074571759298,0.3710332707119174,26.707107842471213
lognormal,365,8700.178471190551,23.627628231109952,-0.43618521334577554,23.191443017764175
lognormal,365,8780.321505584106,21.18309205404529,0.2266773805351041,21.409769434580394
lognormal,365,8860.464539977662,18.978732968656317,0.47404098562321173,19.45277395427953
lognormal,365,8940.607574371219,16.992686221688245,-0.12382753339501029,16.868858688293237
lognormal,365,9020.750608764774,15.204844110351672,-0.12505836700781592,15.079785743343857
lognormal,365,9100.89364315833,13.596746303374346,0.24883598810697438,13.84558229148132
lognormal,365,9181.036677551885,12.151472586820745,-0.4169433695469774,11.734529217273767
lognormal,365,9261.17971194544,10.853538713044088,-0.4080204155851882,10.4455182974589
lognormal,365,9341.322746338996,9.688795890046578,0.12607449335718512,9.814870383403763
lognormal,365,9421.46578073255,8.644334323043694,-0.4519245348268588,8.192409788216835
lognormal,365,9501.608815126105,7.7083911095173505,0.2558240052369751,7.964215114754325
lognormal,365,9581.75184951966,6.87026269265067,0.2675643920481753,7.137827084698845
lognormal,365,9661.894883913217,6.120221994852258,-0.08154206774739536,6.038679927104863
lognormal,365,9742.037918306773,5.449440282079294,0.4536142729369659,5.90305455501626
lognormal,365,9822.180952700326,4.849913749825504,-0.021456795638545967,4.828456954186958
lognormal,365,9902.323987093883,4.314394771897895,-0.06722206108882456,4.24717271080907
lognormal,365,9982.467021487437,3.836327712451819,0.15779302531029726,3.9941207377621164
lognormal,365,10062.610055880992,3.4097891691634103,-0.029834794326597303,3.379954374836813
lognormal,365,10142.753090274548,3.029432489980003,-0.3419661888888358,2.6874663010911672
mixture,30,5209.421009514305,808.3731831382754,-0.01586834732286213,808.3573147909525
mixture,30,5231.040932219042,787.4749718624114,0.013507908051632933,787.4884797704631
mixture,30,5252.660854923778,766.618199118333,-0.07032545343436614,766.5478736648986
mixture,30,5274.280777628514,745.8050744031095,0.26260876296447444,746.067683166074
mixture,30,5295.900700333252,725.0380568256567,-0.13021380513319725,724.9078430205235
mixture,30,5317.520623037987,704.3199249658339,-0.40621719088170605,703.9137077749522
mixture,30,5339.1405457427245,683.6538619995185,-0.49324525742516956,683.1606167420933
mixture,30,5360.760468447461,663.0435573611185,0.1513588317424467,663.1949161928609
mixture,30,5382.380391152197,642.493325704386,-0.2976017800890639,642.195723924297
mixture,30,5404.000313856934,622.0082432034387,0.3239585662163128,622.3322017696551
mixture,30,5425.62023656167,601.5943003014704,0.32129453923554074,601.9155948407059
mixture,30,5447.240159266407,581.2585688748334,-0.2202012162532212,581.0383676585801
mixture,30,5468.860081971144,561.009380464734,-0.39272287033649833,560.6166575943976
mixture,30,5490.48000467588,540.8565107901545,0.009055150584553529,540.8655659407391
mixture,30,5512.0999273806165,520.8113642691299,-0.03592026505465451,520.7754440040752
mixture,30,5533.719850085354,500.8871508370596,-0.39765056963171874,500.4895002674279
mixture,30,5555.339772790089,481.0990460735504,-0.40376039984092327,480.6952856737095
mixture,30,5576.9596954948265,461.4643246556052,-0.05256355845280214,461.4117610971524
mixture,30,5598.579618199563,442.0024565681398,0.08519327105699692,442.0876498391968
mixture,30,5620.199540904299,422.73515543539816,0.3292434352291108,423.06439887062726
mixture,30,5641.819463609037,403.68636887981336,-0.09601622384821751,403.59035265596515
mixture,30,5663.439386313773,384.88220202584046,-0.3319930094848347,384.5502090163556
mixture,30,5685.059309018509,366.3507671599523,0.33209783285746874,366.68286499280975
mixture,30,5706.679231723246,348.121955099757,0.091119436491511,348.2130745362485
mixture,30,5728.299154427983,330.22712692719233,0.3595655188145557,330.5866924460069
mixture,30,5749.9190771327185,312.698728264702,0.3289048760063912,313.0276331407084
mixture,30,5771.538999837456,295.56983203568655,0.039586512304948696,295.6094185479915
mixture,30,5793.158922542192,278.87361943472115,0.3673242765431337,279.24094371126426
mixture,30,5814.7788452469285,262.6428124031023,-0.07583366843656714,262.5669787346657
mixture,30,5836.398767951665,246.9090740250707,-0.008069069285929875,246.90100495578477
mixture,30,5858.018690656402,231.70239570971535,0.2557277201750734,231.9581234298904
mixture,30,5879.638613361139,217.05049162026478,-0.31950683115626777,216.7309847891085
mixture,30,5901.258536065875,202.97822142333928,-0.4344252361006181,202.54379618723866
mixture,30,5922.878458770611,189.5070619870769,-0.2777047878157114,189.2293571992612
mixture,30,5944.498381475348,176.65464715895746,0.23246185249829798,176.88710901145575
mixture,30,5966.118304180085,164.43439227286854,-0.2534216563875934,164.18097061648095
